chr	pos	pool	founder	freq
chr2L	21099998	B.C	B4	0.0658
chr2L	21099998	B.C	B5	0.016
chr2L	21099998	B.C	B6	0.2958
chr2L	21099998	B.C	B7	0.0596
chr2L	21119998	B.C	AB8	0.2216
chr2L	21119998	B.C	B1	0.0382
chr2L	21119998	B.C	B2	0.0821
chr2L	21119998	B.C	B3	0.2216
chr2L	21119998	B.C	B4	0.0628
chr2L	21119998	B.C	B5	0.02
chr2L	21119998	B.C	B6	0.2953
chr2L	21119998	B.C	B7	0.0584
chr2L	21139998	B.C	AB8	0.221
chr2L	21139998	B.C	B1	0.0392
chr2L	21139998	B.C	B2	0.0824
chr2L	21139998	B.C	B3	0.221
chr2L	21139998	B.C	B4	0.0593
chr2L	21139998	B.C	B5	0.0219
chr2L	21139998	B.C	B6	0.296
chr2L	21139998	B.C	B7	0.0593
chr2L	21159998	B.C	AB8	0.2211
chr2L	21159998	B.C	B1	0.0399
chr2L	21159998	B.C	B2	0.0824
chr2L	21159998	B.C	B3	0.2211
chr2L	21159998	B.C	B4	0.0578
chr2L	21159998	B.C	B5	0.0223
chr2L	21159998	B.C	B6	0.297
chr2L	21159998	B.C	B7	0.0584
chr2L	21179998	B.C	AB8	0.2222
chr2L	21179998	B.C	B1	0.0395
chr2L	21179998	B.C	B2	0.0832
chr2L	21179998	B.C	B3	0.2222
chr2L	21179998	B.C	B4	0.0579
chr2L	21179998	B.C	B5	0.0211
chr2L	21179998	B.C	B6	0.2967
chr2L	21179998	B.C	B7	0.0571
chr2L	21199998	B.C	AB8	0.2215
chr2L	21199998	B.C	B1	0.0394
chr2L	21199998	B.C	B2	0.0814
chr2L	21199998	B.C	B3	0.2215
chr2L	21199998	B.C	B4	0.0568
chr2L	21199998	B.C	B5	0.0243
chr2L	21199998	B.C	B6	0.2962
chr2L	21199998	B.C	B7	0.0589
chr2L	21219998	B.C	AB8	0.2213
chr2L	21219998	B.C	B1	0.04
chr2L	21219998	B.C	B2	0.0819
chr2L	21219998	B.C	B3	0.2213
chr2L	21219998	B.C	B4	0.0577
chr2L	21219998	B.C	B5	0.0237
chr2L	21219998	B.C	B6	0.2952
chr2L	21219998	B.C	B7	0.0588
chr2L	21239998	B.C	AB8	0.2209
chr2L	21239998	B.C	B1	0.0406
chr2L	21239998	B.C	B2	0.082
chr2L	21239998	B.C	B3	0.2209
chr2L	21239998	B.C	B4	0.056
chr2L	21239998	B.C	B5	0.0243
chr2L	21239998	B.C	B6	0.2955
chr2L	21239998	B.C	B7	0.0598
chr2L	21259998	B.C	AB8	0.2212
chr2L	21259998	B.C	B1	0.0419
chr2L	21259998	B.C	B2	0.084
chr2L	21259998	B.C	B3	0.2212
chr2L	21259998	B.C	B4	0.0569
chr2L	21259998	B.C	B5	0.0231
chr2L	21259998	B.C	B6	0.2941
chr2L	21259998	B.C	B7	0.0578
chr2L	21279998	B.C	AB8	0.2205
chr2L	21279998	B.C	B1	0.0427
chr2L	21279998	B.C	B2	0.0843
chr2L	21279998	B.C	B3	0.2205
chr2L	21279998	B.C	B4	0.0574
chr2L	21279998	B.C	B5	0.0236
chr2L	21279998	B.C	B6	0.293
chr2L	21279998	B.C	B7	0.0579
chr2L	21299998	B.C	AB8	0.2202
chr2L	21299998	B.C	B1	0.0438
chr2L	21299998	B.C	B2	0.0861
chr2L	21299998	B.C	B3	0.2202
chr2L	21299998	B.C	B4	0.0488
chr2L	21299998	B.C	B5	0.0244
chr2L	21299998	B.C	B6	0.3003
chr2L	21299998	B.C	B7	0.0563
chr2L	21319998	B.C	AB8	0.2194
chr2L	21319998	B.C	B1	0.0462
chr2L	21319998	B.C	B2	0.0851
chr2L	21319998	B.C	B3	0.2194
chr2L	21319998	B.C	B4	0.0478
chr2L	21319998	B.C	B5	0.0239
chr2L	21319998	B.C	B6	0.3009
chr2L	21319998	B.C	B7	0.0574
chr2L	21339998	B.C	AB8	0.2205
chr2L	21339998	B.C	B1	0.0485
chr2L	21339998	B.C	B2	0.0797
chr2L	21339998	B.C	B3	0.2205
chr2L	21339998	B.C	B4	0.0393
chr2L	21339998	B.C	B5	0.0201
chr2L	21339998	B.C	B6	0.309
chr2L	21339998	B.C	B7	0.0624
chr2L	21359998	B.C	AB8	0.2203
chr2L	21359998	B.C	B1	0.0514
chr2L	21359998	B.C	B2	0.079
chr2L	21359998	B.C	B3	0.2203
chr2L	21359998	B.C	B4	0.0442
chr2L	21359998	B.C	B5	0.0196
chr2L	21359998	B.C	B6	0.304
chr2L	21359998	B.C	B7	0.0612
chr2L	21379998	B.C	AB8	0.2191
chr2L	21379998	B.C	B1	0.0554
chr2L	21379998	B.C	B2	0.0795
chr2L	21379998	B.C	B3	0.2191
chr2L	21379998	B.C	B4	0.0444
chr2L	21379998	B.C	B5	0.0181
chr2L	21379998	B.C	B6	0.303
chr2L	21379998	B.C	B7	0.0614
chr2L	21399998	B.C	AB8	0.2202
chr2L	21399998	B.C	B1	0.0533
chr2L	21399998	B.C	B2	0.0813
chr2L	21399998	B.C	B3	0.2202
chr2L	21399998	B.C	B4	0.0426
chr2L	21399998	B.C	B5	0.0174
chr2L	21399998	B.C	B6	0.3048
chr2L	21399998	B.C	B7	0.0601
chr2L	21419998	B.C	AB8	0.2212
chr2L	21419998	B.C	B1	0.0493
chr2L	21419998	B.C	B2	0.0817
chr2L	21419998	B.C	B3	0.2212
chr2L	21419998	B.C	B4	0.0401
chr2L	21419998	B.C	B5	0.0173
chr2L	21419998	B.C	B6	0.3073
chr2L	21419998	B.C	B7	0.0619
chr2L	21439998	B.C	AB8	0.223
chr2L	21439998	B.C	B1	0.0434
chr2L	21439998	B.C	B2	0.0868
chr2L	21439998	B.C	B3	0.223
chr2L	21439998	B.C	B4	0.0409
chr2L	21439998	B.C	B5	0.0168
chr2L	21439998	B.C	B6	0.3079
chr2L	21439998	B.C	B7	0.0583
chr2L	21459998	B.C	AB8	0.223
chr2L	21459998	B.C	B1	0.0426
chr2L	21459998	B.C	B2	0.0846
chr2L	21459998	B.C	B3	0.223
chr2L	21459998	B.C	B4	0.0408
chr2L	21459998	B.C	B5	0.0164
chr2L	21459998	B.C	B6	0.3096
chr2L	21459998	B.C	B7	0.06
chr2L	21479998	B.C	AB8	0.2253
chr2L	21479998	B.C	B1	0.0404
chr2L	21479998	B.C	B2	0.0843
chr2L	21479998	B.C	B3	0.2253
chr2L	21479998	B.C	B4	0.0461
chr2L	21479998	B.C	B5	0.0132
chr2L	21479998	B.C	B6	0.303
chr2L	21479998	B.C	B7	0.0623
chr2L	21499998	B.C	AB8	0.2259
chr2L	21499998	B.C	B1	0.0381
chr2L	21499998	B.C	B2	0.0826
chr2L	21499998	B.C	B3	0.2259
chr2L	21499998	B.C	B4	0.0456
chr2L	21499998	B.C	B5	0.0147
chr2L	21499998	B.C	B6	0.3036
chr2L	21499998	B.C	B7	0.0636
chr2L	21519998	B.C	AB8	0.2258
chr2L	21519998	B.C	B1	0.0364
chr2L	21519998	B.C	B2	0.0813
chr2L	21519998	B.C	B3	0.2258
chr2L	21519998	B.C	B4	0.0469
chr2L	21519998	B.C	B5	0.0137
chr2L	21519998	B.C	B6	0.3019
chr2L	21519998	B.C	B7	0.0683
chr2L	21539998	B.C	AB8	0.2262
chr2L	21539998	B.C	B1	0.0355
chr2L	21539998	B.C	B2	0.0819
chr2L	21539998	B.C	B3	0.2262
chr2L	21539998	B.C	B4	0.0461
chr2L	21539998	B.C	B5	0.0129
chr2L	21539998	B.C	B6	0.3019
chr2L	21539998	B.C	B7	0.0693
chr2L	21559998	B.C	AB8	0.2261
chr2L	21559998	B.C	B1	0.0349
chr2L	21559998	B.C	B2	0.0807
chr2L	21559998	B.C	B3	0.2261
chr2L	21559998	B.C	B4	0.0478
chr2L	21559998	B.C	B5	0.015
chr2L	21559998	B.C	B6	0.2991
chr2L	21559998	B.C	B7	0.0703
chr2L	21579998	B.C	AB8	0.2269
chr2L	21579998	B.C	B1	0.0353
chr2L	21579998	B.C	B2	0.0786
chr2L	21579998	B.C	B3	0.2269
chr2L	21579998	B.C	B4	0.0487
chr2L	21579998	B.C	B5	0.0148
chr2L	21579998	B.C	B6	0.2995
chr2L	21579998	B.C	B7	0.0693
chr2L	21599998	B.C	AB8	0.2301
chr2L	21599998	B.C	B1	0.0334
chr2L	21599998	B.C	B2	0.074
chr2L	21599998	B.C	B3	0.2301
chr2L	21599998	B.C	B4	0.0487
chr2L	21599998	B.C	B5	0.0229
chr2L	21599998	B.C	B6	0.2962
chr2L	21599998	B.C	B7	0.0645
chr2L	21619998	B.C	AB8	0.2285
chr2L	21619998	B.C	B1	0.0333
chr2L	21619998	B.C	B2	0.0756
chr2L	21619998	B.C	B3	0.2285
chr2L	21619998	B.C	B4	0.0498
chr2L	21619998	B.C	B5	0.0201
chr2L	21619998	B.C	B6	0.2991
chr2L	21619998	B.C	B7	0.0651
chr2L	21639998	B.C	AB8	0.2284
chr2L	21639998	B.C	B1	0.033
chr2L	21639998	B.C	B2	0.0758
chr2L	21639998	B.C	B3	0.2284
chr2L	21639998	B.C	B4	0.0502
chr2L	21639998	B.C	B5	0.0186
chr2L	21639998	B.C	B6	0.3009
chr2L	21639998	B.C	B7	0.0646
chr2L	21659998	B.C	AB8	0.2286
chr2L	21659998	B.C	B1	0.0326
chr2L	21659998	B.C	B2	0.0762
chr2L	21659998	B.C	B3	0.2286
chr2L	21659998	B.C	B4	0.05
chr2L	21659998	B.C	B5	0.0173
chr2L	21659998	B.C	B6	0.3
chr2L	21659998	B.C	B7	0.0666
chr2L	21679998	B.C	AB8	0.2287
chr2L	21679998	B.C	B1	0.0326
chr2L	21679998	B.C	B2	0.0772
chr2L	21679998	B.C	B3	0.2287
chr2L	21679998	B.C	B4	0.0504
chr2L	21679998	B.C	B5	0.0179
chr2L	21679998	B.C	B6	0.2988
chr2L	21679998	B.C	B7	0.0657
chr2L	21699998	B.C	AB8	0.0872
chr2L	21699998	B.C	B1	0.0331
chr2L	21699998	B.C	B2	0.0774
chr2L	21699998	B.C	B3	0.3702
chr2L	21699998	B.C	B4	0.05
chr2L	21699998	B.C	B5	0.0182
chr2L	21699998	B.C	B6	0.2986
chr2L	21699998	B.C	B7	0.0654
chr2L	21719998	B.C	AB8	0.0825
chr2L	21719998	B.C	B1	0.0333
chr2L	21719998	B.C	B2	0.0772
chr2L	21719998	B.C	B3	0.3749
chr2L	21719998	B.C	B4	0.05
chr2L	21719998	B.C	B5	0.0184
chr2L	21719998	B.C	B6	0.299
chr2L	21719998	B.C	B7	0.0647
chr2L	21739998	B.C	AB8	0.0836
chr2L	21739998	B.C	B1	0.0334
chr2L	21739998	B.C	B2	0.0777
chr2L	21739998	B.C	B3	0.375
chr2L	21739998	B.C	B4	0.0497
chr2L	21739998	B.C	B5	0.019
chr2L	21739998	B.C	B6	0.2975
chr2L	21739998	B.C	B7	0.064
chr2L	21759998	B.C	AB8	0.0904
chr2L	21759998	B.C	B1	0.0329
chr2L	21759998	B.C	B2	0.08
chr2L	21759998	B.C	B3	0.369
chr2L	21759998	B.C	B4	0.0493
chr2L	21759998	B.C	B5	0.0195
chr2L	21759998	B.C	B6	0.2953
chr2L	21759998	B.C	B7	0.0636
chr2L	21779998	B.C	AB8	0.0911
chr2L	21779998	B.C	B1	0.0329
chr2L	21779998	B.C	B2	0.0794
chr2L	21779998	B.C	B3	0.37
chr2L	21779998	B.C	B4	0.0489
chr2L	21779998	B.C	B5	0.0209
chr2L	21779998	B.C	B6	0.2942
chr2L	21779998	B.C	B7	0.0627
chr2L	21799998	B.C	AB8	0.0908
chr2L	21799998	B.C	B1	0.0323
chr2L	21799998	B.C	B2	0.0795
chr2L	21799998	B.C	B3	0.3713
chr2L	21799998	B.C	B4	0.0493
chr2L	21799998	B.C	B5	0.0209
chr2L	21799998	B.C	B6	0.2929
chr2L	21799998	B.C	B7	0.0631
chr2L	21819998	B.C	AB8	0.0888
chr2L	21819998	B.C	B1	0.0324
chr2L	21819998	B.C	B2	0.0799
chr2L	21819998	B.C	B3	0.3732
chr2L	21819998	B.C	B4	0.0491
chr2L	21819998	B.C	B5	0.0215
chr2L	21819998	B.C	B6	0.292
chr2L	21819998	B.C	B7	0.0629
chr2L	21839998	B.C	AB8	0.0891
chr2L	21839998	B.C	B1	0.0321
chr2L	21839998	B.C	B2	0.0803
chr2L	21839998	B.C	B3	0.3733
chr2L	21839998	B.C	B4	0.0493
chr2L	21839998	B.C	B5	0.0218
chr2L	21839998	B.C	B6	0.2915
chr2L	21839998	B.C	B7	0.0626
chr2L	21859998	B.C	AB8	0.0934
chr2L	21859998	B.C	B1	0.0325
chr2L	21859998	B.C	B2	0.079
chr2L	21859998	B.C	B3	0.3685
chr2L	21859998	B.C	B4	0.0495
chr2L	21859998	B.C	B5	0.0241
chr2L	21859998	B.C	B6	0.2923
chr2L	21859998	B.C	B7	0.0608
chr2L	21879998	B.C	AB8	0.0924
chr2L	21879998	B.C	B1	0.0326
chr2L	21879998	B.C	B2	0.0826
chr2L	21879998	B.C	B3	0.3692
chr2L	21879998	B.C	B4	0.05
chr2L	21879998	B.C	B5	0.0234
chr2L	21879998	B.C	B6	0.2893
chr2L	21879998	B.C	B7	0.0605
chr2L	21899998	B.C	AB8	0.0897
chr2L	21899998	B.C	B1	0.0333
chr2L	21899998	B.C	B2	0.0843
chr2L	21899998	B.C	B3	0.3715
chr2L	21899998	B.C	B4	0.0494
chr2L	21899998	B.C	B5	0.0219
chr2L	21899998	B.C	B6	0.2903
chr2L	21899998	B.C	B7	0.0596
chr2L	21919998	B.C	AB8	0.0883
chr2L	21919998	B.C	B1	0.0335
chr2L	21919998	B.C	B2	0.0841
chr2L	21919998	B.C	B3	0.3726
chr2L	21919998	B.C	B4	0.0495
chr2L	21919998	B.C	B5	0.0221
chr2L	21919998	B.C	B6	0.2903
chr2L	21919998	B.C	B7	0.0597
chr2L	21939998	B.C	AB8	0.0861
chr2L	21939998	B.C	B1	0.0341
chr2L	21939998	B.C	B2	0.0842
chr2L	21939998	B.C	B3	0.3744
chr2L	21939998	B.C	B4	0.049
chr2L	21939998	B.C	B5	0.0227
chr2L	21939998	B.C	B6	0.2893
chr2L	21939998	B.C	B7	0.0601
chr2L	21959998	B.C	AB8	0.0859
chr2L	21959998	B.C	B1	0.0336
chr2L	21959998	B.C	B2	0.0847
chr2L	21959998	B.C	B3	0.3759
chr2L	21959998	B.C	B4	0.0492
chr2L	21959998	B.C	B5	0.0234
chr2L	21959998	B.C	B6	0.2884
chr2L	21959998	B.C	B7	0.0588
chr2L	21979998	B.C	AB8	0.0848
chr2L	21979998	B.C	B1	0.0319
chr2L	21979998	B.C	B2	0.0866
chr2L	21979998	B.C	B3	0.3731
chr2L	21979998	B.C	B4	0.05
chr2L	21979998	B.C	B5	0.0204
chr2L	21979998	B.C	B6	0.291
chr2L	21979998	B.C	B7	0.0622
chr2L	21999998	B.C	AB8	0.0837
chr2L	21999998	B.C	B1	0.0312
chr2L	21999998	B.C	B2	0.09
chr2L	21999998	B.C	B3	0.3704
chr2L	21999998	B.C	B4	0.0509
chr2L	21999998	B.C	B5	0.0164
chr2L	21999998	B.C	B6	0.292
chr2L	21999998	B.C	B7	0.0654
chr2L	22019998	B.C	AB8	0.083
chr2L	22019998	B.C	B1	0.031
chr2L	22019998	B.C	B2	0.0909
chr2L	22019998	B.C	B3	0.3697
chr2L	22019998	B.C	B4	0.051
chr2L	22019998	B.C	B5	0.0171
chr2L	22019998	B.C	B6	0.2928
chr2L	22019998	B.C	B7	0.0644
chr2L	22039998	B.C	AB8	0.0829
chr2L	22039998	B.C	B1	0.0311
chr2L	22039998	B.C	B2	0.0908
chr2L	22039998	B.C	B3	0.3691
chr2L	22039998	B.C	B4	0.0521
chr2L	22039998	B.C	B5	0.0176
chr2L	22039998	B.C	B6	0.2925
chr2L	22039998	B.C	B7	0.0638
chr2L	22059998	B.C	AB8	0.0841
chr2L	22059998	B.C	B1	0.0307
chr2L	22059998	B.C	B2	0.0927
chr2L	22059998	B.C	B3	0.3702
chr2L	22059998	B.C	B4	0.0507
chr2L	22059998	B.C	B5	0.0171
chr2L	22059998	B.C	B6	0.2928
chr2L	22059998	B.C	B7	0.0618
chr2L	22079998	B.C	AB8	0.0851
chr2L	22079998	B.C	B1	0.0294
chr2L	22079998	B.C	B2	0.0936
chr2L	22079998	B.C	B3	0.3694
chr2L	22079998	B.C	B4	0.0497
chr2L	22079998	B.C	B5	0.0182
chr2L	22079998	B.C	B6	0.2931
chr2L	22079998	B.C	B7	0.0615
chr2L	22099998	B.C	AB8	0.0848
chr2L	22099998	B.C	B1	0.0287
chr2L	22099998	B.C	B2	0.0939
chr2L	22099998	B.C	B3	0.3692
chr2L	22099998	B.C	B4	0.0488
chr2L	22099998	B.C	B5	0.0191
chr2L	22099998	B.C	B6	0.2933
chr2L	22099998	B.C	B7	0.0621
chr2L	22119998	B.C	AB8	0.0867
chr2L	22119998	B.C	B1	0.0281
chr2L	22119998	B.C	B2	0.0943
chr2L	22119998	B.C	B3	0.3695
chr2L	22119998	B.C	B4	0.0482
chr2L	22119998	B.C	B5	0.0181
chr2L	22119998	B.C	B6	0.293
chr2L	22119998	B.C	B7	0.0622
chr2L	22139998	B.C	AB8	0.0869
chr2L	22139998	B.C	B1	0.0275
chr2L	22139998	B.C	B2	0.0947
chr2L	22139998	B.C	B3	0.3694
chr2L	22139998	B.C	B4	0.0479
chr2L	22139998	B.C	B5	0.0188
chr2L	22139998	B.C	B6	0.2924
chr2L	22139998	B.C	B7	0.0624
chr2L	22159998	B.C	AB8	0.087
chr2L	22159998	B.C	B1	0.0275
chr2L	22159998	B.C	B2	0.0952
chr2L	22159998	B.C	B3	0.3684
chr2L	22159998	B.C	B4	0.0483
chr2L	22159998	B.C	B5	0.0202
chr2L	22159998	B.C	B6	0.2925
chr2L	22159998	B.C	B7	0.0608
chr2L	22179998	B.C	AB8	0.0871
chr2L	22179998	B.C	B1	0.0272
chr2L	22179998	B.C	B2	0.096
chr2L	22179998	B.C	B3	0.3685
chr2L	22179998	B.C	B4	0.0476
chr2L	22179998	B.C	B5	0.0197
chr2L	22179998	B.C	B6	0.2928
chr2L	22179998	B.C	B7	0.061
chr2L	22199998	B.C	AB8	0.0873
chr2L	22199998	B.C	B1	0.0262
chr2L	22199998	B.C	B2	0.0976
chr2L	22199998	B.C	B3	0.3686
chr2L	22199998	B.C	B4	0.0478
chr2L	22199998	B.C	B5	0.0195
chr2L	22199998	B.C	B6	0.2926
chr2L	22199998	B.C	B7	0.0604
chr2L	22219998	B.C	AB8	0.0878
chr2L	22219998	B.C	B1	0.0256
chr2L	22219998	B.C	B2	0.0981
chr2L	22219998	B.C	B3	0.3684
chr2L	22219998	B.C	B4	0.0475
chr2L	22219998	B.C	B5	0.0196
chr2L	22219998	B.C	B6	0.2922
chr2L	22219998	B.C	B7	0.0608
chr2L	22239998	B.C	AB8	0.0875
chr2L	22239998	B.C	B1	0.0251
chr2L	22239998	B.C	B2	0.0984
chr2L	22239998	B.C	B3	0.3675
chr2L	22239998	B.C	B4	0.0478
chr2L	22239998	B.C	B5	0.0199
chr2L	22239998	B.C	B6	0.2926
chr2L	22239998	B.C	B7	0.0613
chr2L	22259998	B.C	AB8	0.0862
chr2L	22259998	B.C	B1	0.0257
chr2L	22259998	B.C	B2	0.0973
chr2L	22259998	B.C	B3	0.3669
chr2L	22259998	B.C	B4	0.048
chr2L	22259998	B.C	B5	0.0199
chr2L	22259998	B.C	B6	0.2931
chr2L	22259998	B.C	B7	0.0628
chr2L	22279998	B.C	AB8	0.0853
chr2L	22279998	B.C	B1	0.0259
chr2L	22279998	B.C	B2	0.0983
chr2L	22279998	B.C	B3	0.3637
chr2L	22279998	B.C	B4	0.0481
chr2L	22279998	B.C	B5	0.0202
chr2L	22279998	B.C	B6	0.293
chr2L	22279998	B.C	B7	0.0655
chr2L	22299998	B.C	AB8	0.0847
chr2L	22299998	B.C	B1	0.0266
chr2L	22299998	B.C	B2	0.0973
chr2L	22299998	B.C	B3	0.3604
chr2L	22299998	B.C	B4	0.0476
chr2L	22299998	B.C	B5	0.0232
chr2L	22299998	B.C	B6	0.2945
chr2L	22299998	B.C	B7	0.0655
chr2L	22319998	B.C	AB8	0.0853
chr2L	22319998	B.C	B1	0.0263
chr2L	22319998	B.C	B2	0.0975
chr2L	22319998	B.C	B3	0.3605
chr2L	22319998	B.C	B4	0.0475
chr2L	22319998	B.C	B5	0.0222
chr2L	22319998	B.C	B6	0.2954
chr2L	22319998	B.C	B7	0.0653
chr2L	22339998	B.C	AB8	0.0848
chr2L	22339998	B.C	B1	0.0271
chr2L	22339998	B.C	B2	0.0971
chr2L	22339998	B.C	B3	0.3621
chr2L	22339998	B.C	B4	0.0473
chr2L	22339998	B.C	B5	0.0207
chr2L	22339998	B.C	B6	0.2958
chr2L	22339998	B.C	B7	0.0652
chr2L	22359998	B.C	AB8	0.0842
chr2L	22359998	B.C	B1	0.0254
chr2L	22359998	B.C	B2	0.0969
chr2L	22359998	B.C	B3	0.371
chr2L	22359998	B.C	B4	0.0452
chr2L	22359998	B.C	B5	0.0089
chr2L	22359998	B.C	B6	0.2935
chr2L	22359998	B.C	B7	0.0749
chr2L	22379998	B.C	AB8	0.0838
chr2L	22379998	B.C	B1	0.0235
chr2L	22379998	B.C	B2	0.0905
chr2L	22379998	B.C	B3	0.3716
chr2L	22379998	B.C	B4	0.0433
chr2L	22379998	B.C	B5	0.0119
chr2L	22379998	B.C	B6	0.3037
chr2L	22379998	B.C	B7	0.0717
chr2L	22399998	B.C	AB8	0.0853
chr2L	22399998	B.C	B1	0.02
chr2L	22399998	B.C	B2	0.0864
chr2L	22399998	B.C	B3	0.3706
chr2L	22399998	B.C	B4	0.0439
chr2L	22399998	B.C	B5	0.0155
chr2L	22399998	B.C	B6	0.296
chr2L	22399998	B.C	B7	0.0823
chr2L	22419998	B.C	AB8	0.0864
chr2L	22419998	B.C	B1	0.0204
chr2L	22419998	B.C	B2	0.0857
chr2L	22419998	B.C	B3	0.3702
chr2L	22419998	B.C	B4	0.0429
chr2L	22419998	B.C	B5	0.0147
chr2L	22419998	B.C	B6	0.2957
chr2L	22419998	B.C	B7	0.084
chr2L	22439998	B.C	AB8	0.0883
chr2L	22439998	B.C	B1	0.0191
chr2L	22439998	B.C	B2	0.0851
chr2L	22439998	B.C	B3	0.3701
chr2L	22439998	B.C	B4	0.0423
chr2L	22439998	B.C	B5	0.0119
chr2L	22439998	B.C	B6	0.3118
chr2L	22439998	B.C	B7	0.0714
chr2L	22459998	B.C	AB8	0.0875
chr2L	22459998	B.C	B1	0.0196
chr2L	22459998	B.C	B2	0.0874
chr2L	22459998	B.C	B3	0.368
chr2L	22459998	B.C	B4	0.04
chr2L	22459998	B.C	B5	0.0153
chr2L	22459998	B.C	B6	0.1911
chr2L	22459998	B.C	B7	0.1911
chr2L	22479998	B.C	AB8	0.0881
chr2L	22479998	B.C	B1	0.0229
chr2L	22479998	B.C	B2	0.0865
chr2L	22479998	B.C	B3	0.3667
chr2L	22479998	B.C	B4	0.0376
chr2L	22479998	B.C	B5	0.0216
chr2L	22479998	B.C	B6	0.1883
chr2L	22479998	B.C	B7	0.1883
chr2L	22499998	B.C	AB8	0.0879
chr2L	22499998	B.C	B1	0.0294
chr2L	22499998	B.C	B2	0.081
chr2L	22499998	B.C	B3	0.365
chr2L	22499998	B.C	B4	0.035
chr2L	22499998	B.C	B5	0.039
chr2L	22499998	B.C	B6	0.1814
chr2L	22499998	B.C	B7	0.1814
chr2L	22519998	B.C	AB8	0.0898
chr2L	22519998	B.C	B1	0.0298
chr2L	22519998	B.C	B2	0.0802
chr2L	22519998	B.C	B3	0.3611
chr2L	22519998	B.C	B4	0.0309
chr2L	22519998	B.C	B5	0.054
chr2L	22519998	B.C	B6	0.1771
chr2L	22519998	B.C	B7	0.1771
chr2L	22539998	B.C	AB8	0.09
chr2L	22539998	B.C	B1	0.0295
chr2L	22539998	B.C	B2	0.081
chr2L	22539998	B.C	B3	0.3632
chr2L	22539998	B.C	B4	0.0281
chr2L	22539998	B.C	B5	0.0547
chr2L	22539998	B.C	B6	0.1768
chr2L	22539998	B.C	B7	0.1768
chr2L	22559998	B.C	AB8	0.0882
chr2L	22559998	B.C	B1	0.0294
chr2L	22559998	B.C	B2	0.0801
chr2L	22559998	B.C	B3	0.3613
chr2L	22559998	B.C	B4	0.0278
chr2L	22559998	B.C	B5	0.0616
chr2L	22559998	B.C	B6	0.1758
chr2L	22559998	B.C	B7	0.1758
chr2L	22579998	B.C	AB8	0.0873
chr2L	22579998	B.C	B1	0.0299
chr2L	22579998	B.C	B2	0.0798
chr2L	22579998	B.C	B3	0.3609
chr2L	22579998	B.C	B4	0.028
chr2L	22579998	B.C	B5	0.065
chr2L	22579998	B.C	B6	0.1746
chr2L	22579998	B.C	B7	0.1746
chr2L	22599998	B.C	AB8	0.0881
chr2L	22599998	B.C	B1	0.0303
chr2L	22599998	B.C	B2	0.0793
chr2L	22599998	B.C	B3	0.3606
chr2L	22599998	B.C	B4	0.0283
chr2L	22599998	B.C	B5	0.0644
chr2L	22599998	B.C	B6	0.1745
chr2L	22599998	B.C	B7	0.1745
chr2L	22619998	B.C	AB8	0.0838
chr2L	22619998	B.C	B1	0.0296
chr2L	22619998	B.C	B2	0.0791
chr2L	22619998	B.C	B3	0.3614
chr2L	22619998	B.C	B4	0.0292
chr2L	22619998	B.C	B5	0.0701
chr2L	22619998	B.C	B6	0.1734
chr2L	22619998	B.C	B7	0.1734
chr2L	22639998	B.C	AB8	0.0831
chr2L	22639998	B.C	B1	0.0308
chr2L	22639998	B.C	B2	0.079
chr2L	22639998	B.C	B3	0.3608
chr2L	22639998	B.C	B4	0.0291
chr2L	22639998	B.C	B5	0.0701
chr2L	22639998	B.C	B6	0.1735
chr2L	22639998	B.C	B7	0.1735
chr2L	22659998	B.C	AB8	0.0823
chr2L	22659998	B.C	B1	0.0306
chr2L	22659998	B.C	B2	0.0798
chr2L	22659998	B.C	B3	0.3605
chr2L	22659998	B.C	B4	0.0293
chr2L	22659998	B.C	B5	0.069
chr2L	22659998	B.C	B6	0.1742
chr2L	22659998	B.C	B7	0.1742
chr2L	22679998	B.C	AB8	0.0822
chr2L	22679998	B.C	B1	0.0306
chr2L	22679998	B.C	B2	0.0798
chr2L	22679998	B.C	B3	0.3607
chr2L	22679998	B.C	B4	0.0294
chr2L	22679998	B.C	B5	0.0687
chr2L	22679998	B.C	B6	0.1743
chr2L	22679998	B.C	B7	0.1743
chr2L	22699998	B.C	AB8	0.082
chr2L	22699998	B.C	B1	0.0309
chr2L	22699998	B.C	B2	0.0795
chr2L	22699998	B.C	B3	0.36
chr2L	22699998	B.C	B4	0.0296
chr2L	22699998	B.C	B5	0.0681
chr2L	22699998	B.C	B6	0.1749
chr2L	22699998	B.C	B7	0.1749
chr2L	22719998	B.C	AB8	0.0823
chr2L	22719998	B.C	B1	0.0294
chr2L	22719998	B.C	B2	0.0793
chr2L	22719998	B.C	B3	0.3608
chr2L	22719998	B.C	B4	0.0297
chr2L	22719998	B.C	B5	0.0717
chr2L	22719998	B.C	B6	0.1734
chr2L	22719998	B.C	B7	0.1734
chr2L	22739998	B.C	AB8	0.0824
chr2L	22739998	B.C	B1	0.0293
chr2L	22739998	B.C	B2	0.0799
chr2L	22739998	B.C	B3	0.3613
chr2L	22739998	B.C	B4	0.0298
chr2L	22739998	B.C	B5	0.0726
chr2L	22739998	B.C	B6	0.1724
chr2L	22739998	B.C	B7	0.1724
chr2L	22759998	B.C	AB8	0.0826
chr2L	22759998	B.C	B1	0.0292
chr2L	22759998	B.C	B2	0.0797
chr2L	22759998	B.C	B3	0.3617
chr2L	22759998	B.C	B4	0.0297
